id,productDisplayName,articleType,baseColour,season,material,location,image_path,demand,inventory,competitor_prices,competitor_price_mean,customer_segment,clicks,search_volume,ratings,reviews_count,discount_percentage,freight_price,lag_price,product_name_length,product_description_length,product_photos_qty,product_weight_g,volume,holiday,weekday,weekend,month,year,optimal_price
17022,Rocia Women Casual Black Sandal,Flats,Black,Fall,Cotton,EU,images/17022.jpg,0.01639344262295082,0.01176470588,"[119.99, 149.9, 77.9]",115.92999999999999,1.0,0.05309693551809075,0.05327606301187747,3.5,0.26907630522088355,0.43,13.415,77.9,0.30000000000000004,0.08516300731869594,0.0,0.008290155440414509,0.048915752741774676,1.0,23.0,8.0,8.0,2018.0,224.65
27502,Jockey Black Moulded Cami Bra SS12,Bra,Black,Summer,Silk,US,images/27502.jpg,0.10655737704918034,0.16666666670000002,"[53.9, 53.9, 53.9]",53.9,1.0,0.34218260629449926,0.34204016863930436,4.2,0.7399598393574298,0.18,57.29846154,179.0,0.30000000000000004,0.7278775781769794,0.14285714285714285,0.7823834196891192,0.22931206380857427,1.0,22.0,9.0,3.0,2018.0,436.79
49655,Mineral Pink & Green Skirt,Skirts,Pink,Summer,Silk,US,images/49655.jpg,0.04918032786885246,0.2857142857,"[149.0, 108.0, 185.96]",147.65333333333334,1.0,0.21533889360689143,0.2154605693592499,3.9,0.5632530120481928,0.33,19.69166667,78.0,0.82,0.10612109115103127,0.42857142857142855,0.015544041450777204,0.0,1.0,21.0,10.0,12.0,2017.0,318.87
5525,Reebok Men's Soqua Red Shoe,Sports Shoes,Red,Summer,Leather,Other,images/5525.jpg,0.14754098360655737,0.1894736842,"[149.99, 137.9, 109.9]",132.59666666666666,0.0,0.10619430361988005,0.10648240445706648,4.2,0.0331325301204819,0.02,39.39888889,137.9,0.48,0.12075848303393213,0.0,0.08518134715025907,0.21840727816550348,4.0,22.0,8.0,11.0,2017.0,390.75
41684,Catwalk Women Black Heels,Heels,Black,Spring,Polyester,US,images/41684.jpg,0.22950819672131148,0.1866666667,"[23.99, 82.82142857, 58.99]",55.26714285666666,0.0,0.37463099791225934,0.374418256669325,3.9,0.788152610441767,0.5,23.52821429,66.99,0.64,0.4181636726546906,0.0,0.02590673575129533,0.07240777666999003,1.0,23.0,8.0,8.0,2018.0,316.75
3638,Fila Men's Cameo White Shoe,Casual Shoes,White,Summer,Leather,Other,images/3638.jpg,0.00819672131147541,0.014285714290000001,"[99.99, 129.99, 134.99]",121.65666666666668,1.0,0.1238934263204765,0.12424371407201062,3.8,0.7048192771084338,0.29,15.7,134.94,0.44000000000000006,0.4843646041250832,0.0,0.24093264248704663,0.4950772681954137,1.0,21.0,10.0,7.0,2017.0,445.71
23724,Ray-Ban Men High Street Steel Sunglasses,Sunglasses,Steel,Winter,Silk,US,images/23724.jpg,0.7131147540983607,0.397260274,"[52.40694444, 53.64828125, 53.78571429]",53.28031332666666,1.0,1.0,0.9994393980869701,4.2,0.062248995983935684,0.31,16.07586207,59.9,0.82,0.1134397870924817,0.14285714285714285,0.17098445595854922,0.9945164506480557,4.0,22.0,8.0,11.0,2017.0,596.74
4344,Fila Men's Abascuss White Blue Shoe,Sports Shoes,White,Summer,Silk,US,images/4344.jpg,0.11475409836065574,0.14944444440000001,"[23.99, 89.99, 58.99]",57.656666666666666,1.0,0.37168114412882663,0.37173332951411553,4.3,0.7279116465863453,0.06,12.55,23.99,0.6,0.19128409846972722,0.0,0.0,0.1202642073778664,2.0,20.0,8.0,2.0,2018.0,337.31
19330,United Colors of Benetton Women Solid Black Jacket,Jackets,Black,Fall,Polyester,Asia,images/19330.jpg,0.3524590163934426,0.1755102041,"[156.5113514, 150.3545455, 97.6425]",134.8361323,1.0,0.44837734249807787,0.44846061585794844,4.2,0.29116465863453816,0.48,36.8072093,149.99,0.82,0.6297405189620758,0.0,0.6683937823834196,0.22931206380857427,2.0,23.0,8.0,1.0,2018.0,444.84
18350,Fila Mens Ankel Logo White Socks,Socks,White,Summer,Cotton,Other,images/18350.jpg,0.07377049180327869,0.05806451613,"[23.99, 79.99, 58.99]",54.32333333333333,1.0,0.38643041304599035,0.38682524529615525,4.2,0.9548192771084338,0.03,12.91,52.06928571,0.44000000000000006,0.13606121091151033,0.0,0.10466321243523316,0.09727068793619142,0.0,21.0,9.0,6.0,2018.0,360.39
48941,Lucera Women Silver Ring,Ring,Silver,Summer,Silk,Other,images/48941.jpg,0.2540983606557377,0.1490384615,"[53.9, 53.9, 53.9]",53.9,1.0,0.34218260629449926,0.34217907547311627,4.1,0.004016064257028109,0.27,20.35967742,50.54516129,0.7600000000000001,0.1157684630738523,0.14285714285714285,0.15025906735751293,0.5969591226321036,1.0,22.0,9.0,3.0,2018.0,314.34
52555,Pepe Jeans Women Blue Jeans,Jeans,Blue,Summer,Polyester,US,images/52555.jpg,0.02459016393442623,0.02702702703,"[99.99, 129.99, 129.99]",119.99000000000001,0.0,0.11209401118674554,0.11240677792569773,4.3,0.5291164658634538,0.32,25.59,129.99,0.30000000000000004,0.29840319361277445,0.0,0.15544041450777202,0.47077517447657025,1.0,21.0,10.0,12.0,2017.0,391.07
28271,Old Spice Men Original Deo,Deodorant,Red,Spring,Cotton,US,images/28271.jpg,0.04918032786885246,0.2857142857,"[149.0, 108.0, 185.96]",147.65333333333334,1.0,0.21533889360689143,0.21566330659821253,3.9,0.41465863453815266,0.09,19.69166667,78.0,0.82,0.10612109115103127,0.42857142857142855,0.015544041450777204,0.0,1.0,21.0,10.0,12.0,2017.0,351.57
17679,Catwalk Women Buckel Pink Flats,Heels,Pink,Winter,Cotton,EU,images/17679.jpg,0.00819672131147541,0.1676944159,"[161.5909091, 78.0, 197.383]",145.6579697,1.0,0.08554532713585089,0.08592357867720565,3.9,0.29116465863453816,0.3,14.3,78.0,0.82,0.10612109115103127,0.42857142857142855,0.015544041450777204,0.0,1.0,21.0,10.0,7.0,2017.0,321.28
33542,Wrangler Women Suzan Yellow Top,Tops,Yellow,Summer,Wool,EU,images/33542.jpg,0.3278688524590164,0.1114206128,"[89.9, 89.9, 40.53181818]",73.44393939333334,1.0,0.2861353844092772,0.28613539220074785,3.9,0.4548192771084337,0.45,16.294,89.9,0.7200000000000001,0.08150365934797073,0.0,0.13295336787564765,0.6031904287138583,4.0,22.0,8.0,11.0,2017.0,422.35
17218,United Colors of Benetton Men Funky Eyewear Black Sunglasses,Sunglasses,Black,Winter,Polyester,Asia,images/17218.jpg,0.04098360655737705,0.01824817518,"[119.99, 149.9, 77.9]",115.92999999999999,1.0,0.05309693551809075,0.053773568915865114,4.3,0.2590361445783132,0.42,24.76,149.9,0.6,0.2974051896207585,0.0,0.04487046632124352,0.13085742771684944,1.0,23.0,8.0,8.0,2018.0,394.83
15943,Turtle Men Leather Black Wallets,Wallets,Black,Fall,Denim,US,images/15943.jpg,0.04098360655737705,0.1,"[53.9, 53.9, 53.9]",53.9,1.0,0.32743333737733554,0.32776003384645863,4.3,0.5481927710843374,0.06,42.726,110.0,0.7999999999999999,0.6297405189620758,0.0,0.6062176165803108,0.22931206380857427,1.0,21.0,9.0,4.0,2018.0,460.19
23552,Police Wings Women Perfume,Perfume and Body Mist,Purple,Spring,Denim,EU,images/23552.jpg,0.14754098360655737,0.2727272727,"[148.7785714, 148.7785714, 164.57]",154.04238093333333,0.0,0.15929167172166936,0.15960269625178275,4.2,0.24297188755020077,0.14,14.04111111,160.6692308,0.30000000000000004,0.17398536260811712,0.2857142857142857,0.05015544041450777,0.05134596211365902,1.0,21.0,9.0,9.0,2017.0,432.27
51667,Louis Philippe Men Grey Sunglasses,Sunglasses,Grey,Winter,Leather,Asia,images/51667.jpg,0.05737704918032787,0.07089375555,"[59.9, 59.9, 59.9]",59.9,1.0,0.10029459605301458,0.10044447406762715,4.0,0.5903614457831325,0.38,15.79428571,59.9,0.7999999999999999,0.11310711909514305,0.14285714285714285,0.14507772020725387,0.5969591226321036,1.0,23.0,8.0,5.0,2017.0,340.39
23799,Clarks Women Black Arizona Ballerinas,Flats,Black,Fall,Leather,US,images/23799.jpg,0.00819672131147541,0.33333333330000003,"[154.6958824, 167.0, 167.0]",162.89862746666665,0.0,0.09144503470271637,0.0920040573721102,3.5,0.714859437751004,0.1,14.92,166.95,0.30000000000000004,0.0998003992015968,0.0,0.011088082901554405,0.07122382851445663,2.0,22.0,9.0,10.0,2017.0,400.9
33102,Catwalk Women Blue Flats,Heels,Blue,Winter,Cotton,Asia,images/33102.jpg,0.01639344262295082,0.05,"[59.9, 59.9, 59.9]",59.9,1.0,0.3392327525110665,0.33933748103659284,4.2,0.9528112449799198,0.08,26.88,179.94,0.30000000000000004,0.7278775781769794,0.14285714285714285,0.7823834196891192,0.22931206380857427,1.0,21.0,9.0,9.0,2017.0,427.77
2393,Red Tape Men's Semi Casual Shoe,Casual Shoes,Black,Winter,Leather,EU,images/2393.jpg,0.0819672131147541,0.09523809524000001,"[59.9, 59.9, 59.9]",59.9,0.0,0.21828874739032417,0.2186245137324049,4.1,0.286144578313253,0.1,39.156,89.0,0.36,0.14970059880239522,0.0,0.9222797927461139,0.5924725822532402,1.0,21.0,10.0,7.0,2017.0,361.39
41349,Wrangler Men Blue Skanders Jeans,Jeans,Blue,Spring,Polyester,EU,images/41349.jpg,0.09016393442622951,0.1047619048,"[55.1, 55.425, 55.75]",55.425000000000004,0.0,0.5427726635679255,0.5429672137837462,4.1,0.6104417670682731,0.02,38.05545455,99.0,0.36,0.14970059880239522,0.0,0.9222797927461139,0.5924725822532402,1.0,21.0,10.0,12.0,2017.0,359.99
5778,Jealous 21 Women's Yellow Graphic Tops,Tops,Yellow,Summer,Polyester,US,images/5778.jpg,0.2540983606557377,0.1415525114,"[59.9, 59.9, 59.9]",59.9,1.0,0.43067821979748144,0.4305516721759175,4.2,0.10943775100401607,0.02,17.59548387,59.9,0.82,0.1134397870924817,0.14285714285714285,0.17098445595854922,0.9945164506480557,2.0,22.0,9.0,10.0,2017.0,316.25
22872,Woodland Men Camel Casual Shoes,Casual Shoes,Brown,Summer,Cotton,US,images/22872.jpg,0.02459016393442623,0.06064950512,"[103.2333333, 35.0, 83.83333333]",74.02222221,0.0,0.05604678930152349,0.056880565279435365,4.1,0.3142570281124498,0.42,22.3,89.9,0.52,0.3003992015968064,0.7142857142857142,0.2590673575129534,0.44740777666999,1.0,23.0,8.0,8.0,2018.0,323.93
25447,Nike Men Casual Navy Blue Shoes,Casual Shoes,Navy Blue,Summer,Wool,EU,images/25447.jpg,0.10655737704918034,0.1368421053,"[89.9, 35.0, 99.9]",74.93333333333334,0.0,0.05309693551809075,0.053463016974073144,3.7,0.32429718875502006,0.05,18.10153846,35.0,0.62,0.27578176979374586,0.0,0.07772020725388601,0.2916251246261216,0.0,21.0,9.0,6.0,2018.0,280.75
46787,Saint James Men Homme Perfume,Perfume and Body Mist,Cream,Spring,Wool,US,images/46787.jpg,0.03278688524590164,0.03498076354,"[59.9, 59.9, 59.9]",59.9,1.0,0.07669576578555266,0.07747434715883647,4.0,0.9799196787148593,0.22,16.6125,59.9,0.7999999999999999,0.11310711909514305,0.14285714285714285,0.14507772020725387,0.5969591226321036,1.0,22.0,8.0,6.0,2017.0,319.7
29098,M tv Men Black Sunglasses,Sunglasses,Black,Winter,Wool,Other,images/29098.jpg,0.00819672131147541,0.09107142857,"[53.9, 53.9, 53.9]",53.9,1.0,0.34218260629449926,0.34230950935786764,4.1,0.8504016064257028,0.12,67.02,101.0,0.36,0.14970059880239522,0.0,0.9222797927461139,0.5924725822532402,1.0,22.0,9.0,3.0,2018.0,394.04
47063,Shree Women Multi Colored Patiala,Patiala,Multi,Fall,Wool,US,images/47063.jpg,0.13114754098360656,0.1382645804,"[103.2333333, 35.0, 83.83333333]",74.02222221,0.0,0.05604678930152349,0.0568202891850035,3.7,0.6495983935742972,0.44,15.628125,35.0,0.62,0.27578176979374586,0.0,0.07772020725388601,0.2916251246261216,1.0,23.0,8.0,8.0,2018.0,245.98
31064,Fabindia Women Printed Off White Dupatta,Dupatta,Off White,Summer,Denim,US,images/31064.jpg,0.13934426229508198,0.07762557078,"[59.9, 59.9, 59.9]",59.9,1.0,0.3392327525110665,0.3394567993477784,4.2,0.3684738955823293,0.5,16.81176471,59.9,0.82,0.1134397870924817,0.14285714285714285,0.17098445595854922,0.9945164506480557,1.0,21.0,9.0,9.0,2017.0,278.42
56277,Biara Maroon Everyday Support Bra MW 1002,Bra,Maroon,Summer,Cotton,Asia,images/56277.jpg,0.07377049180327869,0.05769230769,"[23.99, 83.74, 58.99]",55.57333333333333,0.0,0.49852485681643444,0.4983822821171205,4.1,0.07429718875502,0.37,38.19222222,110.99,0.64,0.4181636726546906,0.0,0.0621761658031088,0.15765204386839482,1.0,22.0,9.0,3.0,2018.0,247.1
24306,ADIDAS Men Grey & Red Tracksuit,Tracksuits,Grey,Fall,Silk,EU,images/24306.jpg,0.18852459016393444,0.23958333329999998,"[149.99, 149.99, 109.9]",136.62666666666667,0.0,0.10324444983644732,0.10375291328180318,4.2,0.5843373493975903,0.24,38.57,149.99,0.82,0.6297405189620758,0.0,0.6683937823834196,0.22931206380857427,1.0,21.0,10.0,12.0,2017.0,373.98
28032,Jockey ELANCE Men Bikini White Brief 1005,Briefs,White,Summer,Silk,US,images/28032.jpg,0.09016393442622951,0.0675951087,"[23.99, 79.99, 58.99]",54.32333333333333,1.0,0.333333044944201,0.3333666673193304,4.3,0.926706827309237,0.26,36.24636364,364.0,0.66,0.20791749833666,0.0,0.08290155440414508,0.3352442671984048,1.0,22.0,9.0,7.0,2018.0,720.54
16061,Highlander Men Solid Olive Trouser,Trousers,Olive,Fall,Wool,EU,images/16061.jpg,0.04098360655737705,0.024351132070000003,"[75.0, 38.4, 75.0]",62.800000000000004,1.0,0.014748836333465142,0.015333193604596805,4.1,0.4588353413654619,0.05,15.856,74.95,0.52,0.3003992015968064,0.7142857142857142,0.2590673575129534,0.44740777666999,1.0,21.0,10.0,7.0,2017.0,321.55
25785,Arrow Men Blue Suspenders,Suspenders,Blue,Summer,Leather,US,images/25785.jpg,0.04098360655737705,0.03597122302,"[103.7925234, 105.0, 132.53125]",113.77459113333333,0.0,0.7669615511088137,0.7662895431056388,3.9,0.9437751004016064,0.36,10.24,78.0,0.82,0.10612109115103127,0.42857142857142855,0.015544041450777204,0.0,3.0,23.0,8.0,5.0,2018.0,408.94
17690,Vans Men Chukka Low Grey Casual Shoes,Casual Shoes,Grey,Fall,Denim,US,images/17690.jpg,0.22950819672131148,0.2857142857,"[52.40694444, 53.64828125, 53.78571429]",53.28031332666666,0.0,1.0,0.9993696780236035,4.3,0.12148594377510039,0.44,39.33678571,95.29,0.7999999999999999,0.6297405189620758,0.0,0.6062176165803108,0.22931206380857427,4.0,22.0,8.0,11.0,2017.0,514.8
44657,Vans Unisex Blue Shoes,Casual Shoes,Blue,Summer,Polyester,EU,images/44657.jpg,0.2213114754098361,0.18,"[23.99, 79.99, 58.99]",54.32333333333333,0.0,0.333333044944201,0.3337695097630466,3.9,0.3293172690763052,0.41,25.90074074,66.99,0.64,0.4181636726546906,0.0,0.02590673575129533,0.07240777666999003,1.0,22.0,9.0,7.0,2018.0,297.34
45653,Park Avenue Men Grey & Black Brief,Briefs,Grey,Summer,Polyester,Asia,images/45653.jpg,0.14754098360655737,0.05013927577,"[88.48823529, 88.48823529, 39.99]",72.32215686,0.0,0.12094357253704376,0.12151589629940308,3.9,0.34437751004016065,0.29,18.89833333,89.9,0.7200000000000001,0.08150365934797073,0.0,0.13295336787564765,0.6031904287138583,1.0,21.0,10.0,12.0,2017.0,309.36
48164,Fossil Women Pink Wallet,Wallets,Pink,Winter,Cotton,US,images/48164.jpg,0.12295081967213116,0.13869400969999998,"[160.6692308, 179.9, 179.9]",173.4897436,0.0,0.14159254902107293,0.14201200385280632,3.8,0.252008032128514,0.33,14.92666667,197.383,0.3400000000000001,0.1709913506320692,0.14285714285714285,0.4391709844559586,0.06904287138584247,1.0,23.0,8.0,8.0,2017.0,463.25
52980,FNF Printed Green Sari,Sarees,Green,Fall,Wool,EU,images/52980.jpg,0.0819672131147541,0.09111201298999999,"[49.9, 49.9, 49.9]",49.9,1.0,0.17109108685540034,0.1715262317601944,4.1,0.6586345381526104,0.03,41.186,110.0,0.5800000000000001,0.6297405189620758,0.0,0.616580310880829,0.22931206380857427,0.0,21.0,9.0,6.0,2018.0,403.89
17730,Puma Men Black Unlimited Hi Evo Lux Sneakers,Casual Shoes,Black,Fall,Polyester,EU,images/17730.jpg,0.00819672131147541,0.11586850650000001,"[99.99, 99.99, 99.99]",99.99,0.0,0.008849128766599663,0.009816817123081856,4.1,0.7560240963855422,0.42,33.0,99.94,0.5800000000000001,0.6297405189620758,0.0,0.616580310880829,0.22931206380857427,2.0,20.0,8.0,2.0,2017.0,383.2
56807,Aneri Women Multi Coloured Tunic,Tunics,Multi,Summer,Cotton,Other,images/56807.jpg,0.13934426229508198,0.20731707320000003,"[119.9, 119.9, 119.9]",119.90000000000002,1.0,0.047197227951225273,0.04789546887269166,4.4,0.8634538152610443,0.1,15.85235294,117.975,0.21999999999999997,0.059214903526280775,0.0,0.031088082901554404,0.1262774177467597,3.0,23.0,8.0,5.0,2018.0,418.59
58966,Colour Me Women Pink Perfume,Perfume and Body Mist,Pink,Spring,Cotton,US,images/58966.jpg,0.2377049180327869,0.1686046512,"[49.9, 49.9, 49.9]",49.9,0.0,0.4041295357465868,0.4042841180465586,4.2,0.7771084337349398,0.36,15.84103448,55.425,0.82,0.1134397870924817,0.14285714285714285,0.17098445595854922,0.9945164506480557,2.0,23.0,8.0,1.0,2018.0,273.22
51448,Tonga Women Gold Dress,Dresses,Gold,Summer,Silk,US,images/51448.jpg,0.03278688524590164,0.1081081081,"[154.6958824, 98.9, 98.9]",117.49862746666668,1.0,0.09144503470271637,0.09198940242597614,4.0,0.8122489959839357,0.11,17.1225,98.9,0.54,0.07850964737192283,0.0,0.007564766839378239,0.06754735792622134,2.0,22.0,9.0,10.0,2017.0,340.82
45866,Numero Uno Men Black Shoes,Casual Shoes,Black,Summer,Polyester,Asia,images/45866.jpg,0.12295081967213116,0.1,"[64.99, 79.99, 58.99]",67.99,0.0,0.34808231386136473,0.3482348065254908,3.9,0.042168674698795136,0.44,25.346,61.99,0.64,0.4181636726546906,0.0,0.02590673575129533,0.07240777666999003,1.0,21.0,9.0,4.0,2018.0,308.92
35529,Enroute Teens Orange Sandals,Sandals,Orange,Summer,Leather,US,images/35529.jpg,0.09836065573770492,0.1875,"[49.9, 49.9, 49.9]",49.9,0.0,0.4041295357465868,0.4040846106272565,4.1,0.8142570281124498,0.42,39.19416667,89.99,0.5800000000000001,0.6297405189620758,0.0,0.616580310880829,0.22931206380857427,2.0,23.0,8.0,1.0,2018.0,330.24
17845,Nike Men T90 Shoot I\/ HG-B White Sports Shoe,Sports Shoes,White,Fall,Silk,EU,images/17845.jpg,0.04098360655737705,0.1392857143,"[19.99, 64.99, 64.99]",49.98999999999999,1.0,0.05604678930152349,0.05653903274666315,3.9,0.7339357429718876,0.33,15.348,64.99,0.82,0.16367265469061876,0.14285714285714285,0.010362694300518135,0.1034396809571286,2.0,20.0,8.0,2.0,2017.0,283.21
56139,Colorbar Really Rose Eye Shadow 004,Eyeshadow,Pink,Spring,Wool,Asia,images/56139.jpg,0.13934426229508198,0.1789473684,"[69.9, 35.0, 99.9]",68.26666666666667,1.0,0.2713861154921135,0.27140180938283687,3.7,0.5993975903614458,0.35,13.46941176,35.48571429,0.62,0.27578176979374586,0.0,0.07772020725388601,0.2916251246261216,1.0,21.0,9.0,4.0,2018.0,273.07
58244,Baggit Women Black Wallet,Wallets,Black,Summer,Wool,EU,images/58244.jpg,0.01639344262295082,0.07548701299,"[59.9, 59.9, 109.99]",76.59666666666666,1.0,0.10029459605301458,0.10052720907352217,4.1,0.15060240963855417,0.29,34.13,96.65666667,0.5800000000000001,0.6297405189620758,0.0,0.616580310880829,0.22931206380857427,1.0,23.0,8.0,5.0,2017.0,441.5
46759,Giorgio Beverly Hills Women So You Perfume,Perfume and Body Mist,Orange,Spring,Cotton,US,images/46759.jpg,0.2868852459016394,0.1277372263,"[120.9230769, 149.9, 80.66666667]",117.16324785666666,1.0,0.3156339222436046,0.3159770528463813,4.3,0.32028112449799195,0.15,30.22742857,149.9,0.6,0.2974051896207585,0.0,0.04487046632124352,0.13085742771684944,1.0,21.0,9.0,4.0,2018.0,442.05
30678,Park Avenue Men Navy Sunglasses,Sunglasses,Grey,Winter,Silk,Asia,images/30678.jpg,0.09016393442622951,0.14944444440000001,"[19.99, 19.99, 64.99]",34.99,0.0,0.05604678930152349,0.05634451544541498,4.3,0.9538152610441767,0.31,11.75090909,19.94,0.6,0.19128409846972722,0.0,0.0,0.1202642073778664,2.0,20.0,8.0,2.0,2017.0,300.84
59045,Carlton London Women Turquoise Blue Pumps,Heels,Turquoise Blue,Winter,Wool,EU,images/59045.jpg,0.02459016393442623,0.02,"[23.99, 89.99, 58.99]",57.656666666666666,1.0,0.2890852381927099,0.2892480748128437,3.9,0.429718875502008,0.35,24.05,61.94,0.64,0.4181636726546906,0.0,0.02590673575129533,0.07240777666999003,2.0,23.0,8.0,1.0,2018.0,258.48
57886,Biotique Bio Milk Protein Whitening & Rejuvenating Face Pack,Mask and Peel,Green,Spring,Denim,EU,images/57886.jpg,0.05737704918032787,0.1891891892,"[88.48823529, 99.0, 39.99]",75.82607843000001,0.0,0.12094357253704376,0.12086468528414214,3.3,0.11345381526104417,0.07,18.66285714,99.0,0.7400000000000001,0.10379241516966069,0.0,0.15025906735751293,0.6326021934197407,1.0,21.0,10.0,12.0,2017.0,265.77
41907,Playboy Women Play It Spicy Fragrance Gift Set,Fragrance Gift Set,Black,Spring,Polyester,EU,images/41907.jpg,0.04918032786885246,0.049617346939999994,"[139.99, 139.99, 139.99]",139.99,1.0,0.05014708173465801,0.05058464222508005,4.2,0.678714859437751,0.39,48.10833333,159.99,0.82,0.6297405189620758,0.0,0.6683937823834196,0.22931206380857427,1.0,21.0,10.0,7.0,2017.0,476.8
52561,Mod'acc Women Light Grey Coin Purse,Clutches,Grey,Summer,Wool,Other,images/52561.jpg,0.05737704918032787,0.09261728694,"[23.99, 82.82142857, 58.99]",55.26714285666666,1.0,0.37463099791225934,0.37468584805964483,4.1,0.5833333333333334,0.45,12.41857143,79.99,0.82,0.16367265469061876,0.2857142857142857,0.015544041450777204,0.1034396809571286,1.0,23.0,8.0,8.0,2018.0,267.04
57573,Lotus Herbals Pure Colours Lipstick 680,Lipstick,Brown,Spring,Polyester,US,images/57573.jpg,0.319672131147541,0.1875,"[50.54516129, 50.9, 50.35714286]",50.60076805,0.0,0.47197617276553977,0.4718861104792017,4.1,0.49397590361445787,0.06,16.61153846,49.9,0.7600000000000001,0.1157684630738523,0.14285714285714285,0.15025906735751293,0.5969591226321036,2.0,20.0,8.0,2.0,2018.0,395.55
56009,Colorbar Velvet Matte Diva Lipstick 02 M,Lipstick,Red,Spring,Cotton,US,images/56009.jpg,0.11475409836065574,0.03899721448,"[89.9, 89.9, 45.95]",75.25,1.0,0.1474922565879384,0.1476729280607711,3.9,0.6536144578313253,0.39,21.57214286,89.9,0.7200000000000001,0.08150365934797073,0.0,0.13295336787564765,0.6031904287138583,2.0,22.0,9.0,10.0,2017.0,286.19
